source_file,dataset_name,dataset_version,difficulty_level,difficulty_name,feature_variant,size_scene_variant,base_sample_id,comparison,condition,baseline_condition,condition_accuracy,baseline_accuracy,difference,direction
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,4,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,4,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,4,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,5,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,5,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,5,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,6,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,6,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,6,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.5,1.0,-0.5,worse
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,7,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,0.5,0.5,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,7,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,0.5,0.5,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,7,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.5,0.5,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,8,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,0.5,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,8,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,0.5,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,8,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,0.5,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,9,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,9,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,0.5,1.0,-0.5,worse
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,9,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,10,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,0.0,0.5,-0.5,worse
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,10,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,0.5,0.5,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_few,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,10,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.0,0.5,-0.5,worse
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,1,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,1,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,1,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,2,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,0.5,0.0,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,2,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,0.5,0.0,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,2,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.5,0.0,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,3,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,3,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,3,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,4,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,0.5,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,4,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,0.5,0.5,improved
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,4,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.5,0.5,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,5,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,5,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,5,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,6,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,6,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,6,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,7,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,7,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,7,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,0.0,0.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,8,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,8,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,8,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,9,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,9,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,9,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,10,audio_boundary_minus_low_boundary,audio_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,10,temporal_boundary_minus_low_boundary,temporal_boundary,low_boundary,1.0,1.0,0.0,same
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1_size_stress_L5_size_only_small_many,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,10,visual_boundary_minus_low_boundary,visual_boundary,low_boundary,1.0,1.0,0.0,same
